wav_file,stim_number,word_end,non_word,phoneme_pair,morph_n,base,file_format,root,word_side,item_left,item_right,resampled,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_7.started,text_7.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,audio_word.started,audio_word.stopped,photodiode.started,photodiode.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Subject ID,TDT Block,block_type,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,31.815405864996137,None,space,1.8293245589884464,31.815405864996137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC250,B9,2,2021_Aug_27_0950,sequence,2020.2.9,60.02534450412546,
,,,,,,,,,,,,,,,,,,,,,,,33.68253356099012,None,2.5999999999999996,1.1663784589909483,33.68253356099012,None,34.84904623799957,None,space,27.94484725102666,34.84904623799957,None,,,,,,,,,,,,,,,,,,,,,,,,EC250,B9,2,2021_Aug_27_0950,sequence,2020.2.9,60.02534450412546,
stimuli/11_desolate_dn_005.wav,11,desolate,nesolate,dn,5,11_desolate_dn_005,wav,stimuli/,left,desolate,nesolate,4,0,0,0,6,,,,,,,,,,,,,,,,,,,62.81491097551479,None,63.84820903101354,None,9.5,3.141508649016032,63.84820903101354,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005555555555555556, 0.01888888888888889, 0.03, 0.04111111111111111, 0.052222222222222225, 0.057777777777777775, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.058888888888888886, 0.052222222222222225, 0.03888888888888889, 0.024444444444444446, 0.0044444444444444444, -0.014444444444444444, -0.03333333333333333, -0.04555555555555556, -0.05555555555555555, -0.06666666666666667, -0.07888888888888888, -0.09111111111111111, -0.10555555555555556, -0.1111111111111111, -0.11666666666666667, -0.12, -0.12333333333333334, -0.12555555555555556, -0.13, -0.1322222222222222, -0.13777777777777778, -0.14222222222222222, -0.14666666666666667, -0.15444444444444444, -0.16111111111111112, -0.17, -0.17888888888888888, -0.18777777777777777, -0.19777777777777777, -0.2088888888888889, -0.22111111111111112, -0.23222222222222222, -0.24444444444444444, -0.25555555555555554, -0.26555555555555554, -0.2822222222222222, -0.29, -0.2966666666666667, -0.3022222222222222, -0.30666666666666664, -0.31, -0.31222222222222223, -0.31555555555555553, -0.31777777777777777, -0.31777777777777777, -0.31777777777777777, -0.3188888888888889, -0.3188888888888889, -0.32, -0.3211111111111111, -0.3211111111111111, -0.32222222222222224, -0.32222222222222224, -0.3233333333333333, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3244444444444444, -0.3211111111111111, -0.3055555555555556, -0.2833333333333333, -0.23444444444444446, -0.14666666666666667, 0.0022222222222222222, 0.27666666666666667, 0.4477777777777778, 0.5744444444444444, 0.6433333333333333, 0.6577777777777778, 0.6577777777777778, 0.6511111111111111, 0.6433333333333333, 0.6288888888888889, 0.6066666666666667, 0.5777777777777777, 0.5277777777777778, 0.4922222222222222, 0.4666666666666667, 0.45, 0.4411111111111111, 0.43777777777777777, 0.43666666666666665, 0.43666666666666665, 0.43777777777777777, 0.44222222222222224, 0.4477777777777778, 0.45555555555555555, 0.46444444444444444, 0.4711111111111111, 0.4722222222222222, 0.4722222222222222, 0.4722222222222222, 0.4711111111111111, 0.47, 0.4688888888888889, 0.46555555555555556, 0.4622222222222222, 0.4588888888888889, 0.4533333333333333, 0.4444444444444444, 0.43333333333333335, 0.4222222222222222, 0.4122222222222222, 0.40555555555555556, 0.4011111111111111, 0.3977777777777778, 0.3977777777777778, 0.39555555555555555, 0.39555555555555555, 0.39555555555555555, 0.39444444444444443, 0.39444444444444443, 0.39222222222222225, 0.39, 0.3877777777777778, 0.38555555555555554, 0.38333333333333336, 0.38222222222222224, 0.38, 0.38, 0.37777777777777777, 0.37777777777777777, 0.37666666666666665, 0.37444444444444447, 0.37222222222222223, 0.3711111111111111, 0.3688888888888889, 0.3688888888888889, 0.36777777777777776, 0.36777777777777776, 0.36666666666666664, 0.36666666666666664, 0.36333333333333334, 0.3622222222222222, 0.36, 0.35888888888888887, 0.35777777777777775, 0.3566666666666667, 0.3566666666666667, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0044444444444444444, -0.0044444444444444444, -0.006666666666666667, -0.01, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.013333333333333334, -0.015555555555555555, -0.016666666666666666, -0.01888888888888889, -0.021111111111111112, -0.024444444444444446, -0.02666666666666667, -0.027777777777777776, -0.03, -0.03111111111111111, -0.03333333333333333, -0.034444444444444444, -0.03666666666666667, -0.03666666666666667, -0.03777777777777778, -0.03888888888888889, -0.03888888888888889, -0.04111111111111111, -0.04111111111111111, -0.043333333333333335, -0.044444444444444446, -0.04555555555555556, -0.04666666666666667, -0.04777777777777778, -0.04777777777777778, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04888888888888889, -0.04777777777777778, -0.04777777777777778, -0.04777777777777778, -0.04666666666666667, -0.04666666666666667, -0.04555555555555556, -0.044444444444444446, -0.043333333333333335, -0.043333333333333335, -0.042222222222222223, -0.04111111111111111, -0.04, -0.03888888888888889, -0.03888888888888889, -0.03888888888888889, -0.03888888888888889, -0.03777777777777778, -0.03777777777777778, -0.03777777777777778, -0.03777777777777778, -0.03777777777777778, -0.03777777777777778, -0.03666666666666667, -0.034444444444444444, -0.03222222222222222, -0.03222222222222222, -0.034444444444444444, -0.04777777777777778, -0.07111111111111111, -0.12555555555555556, -0.17333333333333334, -0.2111111111111111, -0.23333333333333334, -0.23666666666666666, -0.23666666666666666, -0.23333333333333334, -0.23, -0.22111111111111112, -0.2088888888888889, -0.19333333333333333, -0.17, -0.15444444444444444, -0.14333333333333334, -0.13555555555555557, -0.13, -0.12666666666666668, -0.12444444444444444, -0.12333333333333334, -0.12111111111111111, -0.11666666666666667, -0.11333333333333333, -0.11, -0.10444444444444445, -0.09666666666666666, -0.09, -0.08444444444444445, -0.08, -0.07666666666666666, -0.07333333333333333, -0.07222222222222222, -0.07, -0.06888888888888889, -0.06777777777777778, -0.06555555555555556, -0.06222222222222222, -0.057777777777777775, -0.052222222222222225, -0.04888888888888889, -0.04555555555555556, -0.043333333333333335, -0.042222222222222223, -0.042222222222222223, -0.04, -0.04, -0.03888888888888889, -0.03888888888888889, -0.03777777777777778, -0.035555555555555556, -0.03222222222222222, -0.028888888888888888, -0.025555555555555557, -0.023333333333333334, -0.021111111111111112, -0.01888888888888889, -0.017777777777777778, -0.016666666666666666, -0.015555555555555555, -0.014444444444444444, -0.012222222222222223, -0.011111111111111112, -0.01, -0.008888888888888889, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.006666666666666667, -0.0044444444444444444, -0.0033333333333333335, -0.0022222222222222222, -0.0011111111111111111, -0.0011111111111111111, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00040744701982475817, 0.019530947000021115, 0.03622832300607115, 0.05327677502646111, 0.07008087800932117, 0.086832155007869, 0.10292470001149923, 0.12061939699924551, 0.13692495002760552, 0.1537697370222304, 0.1701685240259394, 0.18702629502513446, 0.20346953201806173, 0.22027272600098513, 0.23701841302681714, 0.2541751000098884, 0.27104535201215185, 0.2872553050110582, 0.303666598018026, 0.3203030540025793, 0.33621598602621816, 0.3534491420141421, 0.37021263301721774, 0.3866204930236563, 0.4027593040082138, 0.4200963210023474, 0.4369249270239379, 0.4526788440125529, 0.47036292499979027, 0.4869489950069692, 0.5036055740201846, 0.5203254010120872, 0.5363078480004333, 0.5542522980249487, 0.5693069370172452, 0.5869331580179278, 0.6034215460240375, 0.6200645500211976, 0.6362806860124692, 0.6532505320210475, 0.6696520340046845, 0.6869801270077005, 0.7037992310069967, 0.7204273380048107, 0.7363803340122104, 0.7527786990103777, 0.7698031150212046, 0.7869077990180813, 0.8034530760196503, 0.8205988190020435, 0.8370492680114694, 0.8536192000028677, 0.8696739550214261, 0.8862717280280776, 0.9033943420217838, 0.9201352820091415, 0.9364726690109819, 0.9530793160083704, 0.9701609470066614, 0.9869180509995203, 1.0034115520247724, 1.0200315530237276, 1.0369028190034442, 1.0537006980157457, 1.0707049970224034, 1.0870746090076864, 1.1040063610125799, 1.1200646100041922, 1.1361998640059028, 1.1532266390277073, 1.169794699002523, 1.1869321970152669, 1.2029878470057156, 1.2206734850187786, 1.2360371900140308, 1.253810523019638, 1.2703460740158334, 1.2870699790073559, 1.3034812370024156, 1.3203696310229134, 1.3364181060169358, 1.3529222260112874, 1.3698018720024265, 1.3866134710260667, 1.4031059660192113, 1.4201223020209, 1.436176727002021, 1.452808210015064, 1.470111162023386, 1.4862115680007264, 1.5036016830126755, 1.5193461630260572, 1.5369199410197325, 1.5537848580279388, 1.5703194660018198, 1.587035750009818, 1.6028656900161877, 1.620304563024547, 1.6364765600010287, 1.653657283022767, 1.6702587320178282, 1.68696730202646, 1.7034795340150595, 1.7203051230171695, 1.7365767900191713, 1.753682797017973, 1.7700919970229734, 1.7861033790104557, 1.8032863570260815, 1.8194168810150586, 1.8369743729999755, 1.853431317023933, 1.8695122589997482, 1.887441941013094, 1.9036194650107063, 1.9204435010033194, 1.9368509710184298, 1.953331466007512, 1.96976151902345, 1.9870643440226559, 2.003172118013026, 2.019436869013589, 2.036239471024601, 2.052769807021832, 2.069904475007206, 2.0868588290177286, 2.1034621090220753, 2.1199279770080466, 2.136771123012295, 2.1537292720167898, 2.170456283027306, 2.1862951170187443, 2.2031583610223606, 2.2194967820250895, 2.236534963012673, 2.2530494820093736, 2.2701792209991254, 2.287469551025424, 2.303477578010643, 2.3202410450030584, 2.336145334003959, 2.3525949900213163, 2.369456150016049, 2.386676835012622, 2.403043588012224, 2.420049956999719, 2.4370295370172244, 2.454581981000956, 2.4702518320118543, 2.4866034620208666, 2.503260185010731, 2.5193147509999108, 2.537026545003755, 2.553674344002502, 2.5698000250267796, 2.587017238023691, 2.60318436101079, 2.6196615130174905, 2.637084946007235, 2.6541264390107244, 2.6702436880150344, 2.6867087090213317, 2.7034100830205716, 2.7209804390149657, 2.736735825019423, 2.753457442013314, 2.7694723820022773, 2.7862363300228026, 2.8034061630023643, 2.8196323470037896, 2.8359789040114265, 2.8535637450113427, 2.8711025770171545, 2.8862810990249272, 2.9043295820010826, 2.920680381008424, 2.937014805007493, 2.9528203690133523, 2.970431797002675, 2.9861587820050772, 3.0038130530156195, 3.0199070560047403, 3.0368945720256306, 3.0538204240147024, 3.0700145730224904, 3.086447638022946, 3.1024330760119483, 3.1203261140035465, 3.13746631302638, 3.1527255100081675]",[],0.0032618995173834264,None,,,,,,,EC250,B9,2,2021_Aug_27_0950,sequence,2020.2.9,60.02534450412546,
stimuli/35_penecillin_pb_008.wav,35,penecillin,benecillin,pb,8,35_penecillin_pb_008,wav,stimuli/,left,penecillin,benecillin,3,0,1,1,17,,,,,,,,,,,,,,,,,,,66.99800961851433,None,68.01583082100842,None,1.4750000000000003,2.3412212029797956,68.01583082100842,None,"[0.38, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0033333333333333335, -0.0044444444444444444, -0.0044444444444444444, -0.005555555555555556, -0.0077777777777777776, -0.008888888888888889, -0.012222222222222223, -0.02, -0.03111111111111111, -0.043333333333333335, -0.058888888888888886, -0.07333333333333333, -0.08888888888888889, -0.11, -0.13111111111111112, -0.15444444444444444, -0.17777777777777778, -0.2, -0.21888888888888888, -0.23555555555555555, -0.24555555555555555, -0.25333333333333335, -0.26, -0.26222222222222225, -0.2644444444444444, -0.26666666666666666, -0.2677777777777778, -0.27, -0.27111111111111114, -0.2722222222222222, -0.2733333333333333, -0.27444444444444444, -0.27555555555555555, -0.2788888888888889, -0.2811111111111111, -0.28555555555555556, -0.29777777777777775, -0.31333333333333335, -0.33111111111111113, -0.3422222222222222, -0.3488888888888889, -0.35, -0.3511111111111111, -0.3566666666666667, -0.3611111111111111, -0.3655555555555556, -0.36777777777777776, -0.37, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.3711111111111111, -0.37, -0.37, -0.37, -0.3688888888888889, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36666666666666664, -0.3655555555555556, -0.3655555555555556, -0.3655555555555556, -0.3655555555555556, -0.3655555555555556, -0.36444444444444446, -0.36444444444444446, -0.36333333333333334, -0.36333333333333334, -0.36333333333333334, -0.3622222222222222, -0.3611111111111111, -0.3611111111111111, -0.36, -0.36, -0.35888888888888887, -0.35888888888888887, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775, -0.35777777777777775]","[-0.02, -0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0044444444444444444, -0.008888888888888889, -0.014444444444444444, -0.017777777777777778, -0.01888888888888889, -0.02, -0.021111111111111112, -0.023333333333333334, -0.024444444444444446, -0.024444444444444446, -0.025555555555555557, -0.025555555555555557, -0.025555555555555557, -0.024444444444444446, -0.022222222222222223, -0.02, -0.017777777777777778, -0.013333333333333334, -0.011111111111111112, -0.006666666666666667, -0.0044444444444444444, -0.0022222222222222222, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0022222222222222222, 0.0033333333333333335, 0.0044444444444444444, 0.005555555555555556, 0.0077777777777777776, 0.01, 0.011111111111111112, 0.013333333333333334, 0.014444444444444444, 0.015555555555555555, 0.017777777777777778, 0.01888888888888889, 0.02, 0.021111111111111112, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.022222222222222223, 0.021111111111111112, 0.02, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.016666666666666666, 0.015555555555555555, 0.015555555555555555, 0.014444444444444444, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.01, 0.01, 0.01, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0006190610001794994, 0.02391250297660008, 0.039772834978066385, 0.05634327299776487, 0.07322273799218237, 0.0897444439760875, 0.10666671299259178, 0.124154250981519, 0.14001794898649678, 0.15628592600114644, 0.17295107198879123, 0.19015060100355186, 0.2072499189816881, 0.2238136630039662, 0.24020098699838854, 0.2568001799809281, 0.2732205649954267, 0.28986924097989686, 0.3074927099805791, 0.32301184997777455, 0.3399491169839166, 0.35656019899761304, 0.3731085649924353, 0.3897147550014779, 0.4073043209791649, 0.4238515739853028, 0.44044828199548647, 0.45606992198736407, 0.4740198199870065, 0.49037439498351887, 0.5077226290013641, 0.5236907200014684, 0.5400371639989316, 0.5568930339941289, 0.5728638479777146, 0.5897268039989285, 0.606478662986774, 0.6231567569775507, 0.6399745489761699, 0.6561923169938382, 0.673539716983214, 0.6908437239762861, 0.707071532990085, 0.7238909729931038, 0.7400091589952353, 0.757065056997817, 0.7741151969821658, 0.7898722800018732, 0.8062814129807521, 0.8229297889920417, 0.8392723269935232, 0.8569315929780714, 0.8730699589941651, 0.8892556490027346, 0.9069316249806434, 0.9236950569902547, 0.9404175149975345, 0.956388195976615, 0.9728941399953328, 0.9900913309829775, 1.0071846659993753, 1.0238050560001284, 1.0399708559853025, 1.056549922999693, 1.0731213719991501, 1.090578507981263, 1.1073628139856737, 1.1234253339935094, 1.1406322599796113, 1.1570586979796644, 1.1732374169805553, 1.1898662969761062, 1.2064653519773856, 1.2233576809812803, 1.239295104984194, 1.2569860669900663, 1.2735629899834748, 1.289347766985884, 1.3065745439962484, 1.3233759199792985, 1.340105990995653, 1.3562013850023504, 1.3729445139761083, 1.3903272339957766, 1.4062729429861065, 1.4229814179998357, 1.4396658490004484, 1.456478837004397, 1.4727941479941364, 1.4907522010034882, 1.5062379529990721, 1.5235774079919793, 1.5390577109938022, 1.5562789510004222, 1.5733634689822793, 1.590345359989442, 1.6064722259761766, 1.6237121080048382, 1.639483423990896, 1.6569874379783869, 1.6733123259909917, 1.6901522279949859, 1.7069253719819244, 1.7236764879780822, 1.740461482986575, 1.756820369977504, 1.7735472880012821, 1.7897167920018546, 1.8060592989786528, 1.822494291991461, 1.8399096590001136, 1.8560456609993707, 1.8740350229782052, 1.8892732590029482, 1.9065684139786754, 1.9227251150005031, 1.9404522819968406, 1.9566417169990018, 1.9727601109771058, 1.990249614987988, 2.005942646996118, 2.022554285998922, 2.0402357449929696, 2.056451972981449, 2.0731469729798846, 2.0899328840023372, 2.105821417993866, 2.1244613860035315, 2.139211899979273, 2.155860011000186, 2.1730722810025327, 2.1899418699904345, 2.2063759739976376, 2.223690165003063, 2.2392435660003684, 2.2567475760006346, 2.2723996449785773, 2.289212736999616, 2.305865977978101, 2.3238941479939967, 2.33972150599584, 2.3572321299870964]",[],0.006345917528960854,None,,,,,,,EC250,B9,2,2021_Aug_27_0950,sequence,2020.2.9,60.02534450412546,
